MLP;[[7], 620];0,905;290,17233777046204
MLP;[[7], 556];0,928;265,4442961215973
MLP;[[7], 520];0,918;244,5111644268036
MLP;[[10], 87];0,77;41,43459343910217
MLP;[[10], 584];0,91;276,45750093460083
MLP;[[10], 456];0,917;216,21517872810364
MLP;[[13], 499];0,924;238,87003421783447
MLP;[[13], 521];0,925;248,95337557792664
MLP;[[13], 659];0,926;315,7962920665741
MLP;[[16], 447];0,905;216,09218215942383
MLP;[[16], 93];0,747;44,779120683670044
MLP;[[16], 534];0,916;258,26425290107727
MLP;[[19], 687];0,923;335,2594382762909
MLP;[[19], 524];0,919;255,14720106124878
MLP;[[19], 470];0,932;229,35794806480408
MLP;[[22], 537];0,925;263,15719628334045
MLP;[[22], 445];0,908;218,49428486824036
MLP;[[22], 654];0,925;325,7301392555237
MLP;[[25], 621];0,947;309,21945118904114
MLP;[[25], 536];0,923;266,57720589637756
MLP;[[25], 558];0,922;277,3028531074524
MLP;[[28], 588];0,931;295,27441024780273
MLP;[[28], 579];0,922;290,7747116088867
MLP;[[28], 56];0,751;27,78026008605957
MLP;[[31], 668];0,941;339,1368622779846
MLP;[[31], 46];0,742;24,09601926803589
MLP;[[31], 494];0,927;249,75618505477905
MLP;[[34], 528];0,944;269,32702350616455
MLP;[[34], 666];0,945;339,4320635795593
MLP;[[34], 635];0,934;324,0717177391052
MLP;[[37], 547];0,925;281,37377524375916
MLP;[[37], 613];0,929;318,72198033332825
MLP;[[37], 540];0,939;276,6483452320099
MLP;[[40], 741];0,935;382,70708751678467
MLP;[[40], 658];0,926;340,66401839256287
MLP;[[40], 536];0,938;276,9767532348633
MLP;[[43], 600];0,935;313,6694347858429
MLP;[[43], 703];0,947;367,461718082428
MLP;[[43], 586];0,935;306,15168499946594
MLP;[[46], 633];0,94;332,91040229797363
MLP;[[46], 643];0,948;338,5391523838043
MLP;[[46], 648];0,941;341,6815593242645
MLP;[[49], 683];0,938;366,70313358306885
MLP;[[49], 571];0,928;302,8937478065491
MLP;[[49], 615];0,947;326,69881534576416
MLP;[[52], 583];0,938;312,05453848838806
MLP;[[52], 592];0,935;316,33350706100464
MLP;[[52], 591];0,938;316,38636589050293
MLP;[[55], 598];0,945;323,74027156829834
MLP;[[55], 30];0,766;15,9629225730896
MLP;[[55], 620];0,943;334,45629382133484
MLP;[[58], 701];0,936;379,68465852737427
MLP;[[58], 620];0,946;335,99445486068726
MLP;[[58], 661];0,948;357,2622694969177
MLP;[[61], 672];0,942;370,71650767326355
MLP;[[61], 685];0,956;374,60455441474915
MLP;[[61], 601];0,946;328,7076802253723
MLP;[[64], 610];0,951;335,40898990631104
MLP;[[64], 572];0,943;315,1577160358429
MLP;[[64], 701];0,954;386,0904700756073
MLP;[[67], 684];0,96;378,74822902679443
MLP;[[67], 668];0,945;369,0494112968445
MLP;[[67], 620];0,939;344,0235800743103
MLP;[[70], 578];0,927;321,23360109329224
MLP;[[70], 550];0,922;310,42464303970337
MLP;[[70], 700];0,949;389,7971611022949
MLP;[[73], 676];0,939;379,3409378528595
MLP;[[73], 690];0,954;388,5082004070282
MLP;[[73], 32];0,781;17,774301767349243
MLP;[[76], 671];0,949;379,5480446815491
MLP;[[76], 580];0,953;329,3730227947235
MLP;[[76], 689];0,949;390,9692802429199
MLP;[[79], 715];0,946;406,40598797798157
MLP;[[79], 635];0,935;361,7709729671478
MLP;[[79], 696];0,954;398,89214277267456
MLP;[[82], 741];0,946;491,0473532676697
MLP;[[82], 622];0,945;357,4040448665619
