KNN,21,0.993,0:00:15.875543
KNN,21,0.996,0:00:15.912449
KNN,21,0.997,0:00:15.840666
KNN,21,0.997,0:00:15.949348
KNN,21,0.996,0:00:15.761875
KNN,21,0.998,0:00:15.833653
KNN,21,0.992,0:00:15.981255
KNN,21,0.989,0:00:15.817699
KNN,21,0.995,0:00:15.883523
KNN,21,0.995,0:00:15.895462
KNN,21,0.997,0:00:16.036114
KNN,21,0.997,0:00:15.710013
KNN,21,0.997,0:00:15.971361
KNN,21,0.998,0:00:15.742870
KNN,31,0.997,0:00:15.776807
KNN,31,0.997,0:00:15.728958
KNN,31,0.994,0:00:15.877537
KNN,31,0.993,0:00:15.813713
KNN,31,0.996,0:00:15.823654
KNN,31,0.998,0:00:15.869587
KNN,31,0.997,0:00:15.785814
KNN,31,0.998,0:00:15.863575
KNN,31,0.992,0:00:15.892526
KNN,31,0.994,0:00:15.905492
KNN,31,0.995,0:00:15.847621
KNN,31,0.994,0:00:15.747885
KNN,31,0.989,0:00:15.836652
KNN,31,0.995,0:00:15.715970
KNN,31,0.993,0:00:15.871581
KNN,31,0.993,0:00:15.782796
KNN,31,0.994,0:00:15.890533
KNN,31,0.998,0:00:15.793761
KNN,31,0.991,0:00:15.989239
KNN,31,0.994,0:00:15.745920
KNN,31,0.993,0:00:15.846648
KNN,31,0.994,0:00:15.955329
KNN,31,0.993,0:00:15.900453
KNN,31,0.994,0:00:15.786753
KNN,31,0.998,0:00:15.939399
KNN,31,0.995,0:00:15.789778
KNN,31,0.993,0:00:15.881522
KNN,31,0.994,0:00:15.837722
KNN,31,0.994,0:00:15.890510
KNN,31,0.995,0:00:15.927404
KNN,31,0.993,0:00:15.925413
KNN,31,0.999,0:00:15.841630
KNN,31,0.994,0:00:16.029135
KNN,31,0.994,0:00:16.010182
KNN,31,0.994,0:00:15.825677
KNN,31,0.994,0:00:15.799769
KNN,31,0.992,0:00:15.745878
KNN,31,0.995,0:00:16.049084
KNN,31,0.997,0:00:15.844621
KNN,31,0.996,0:00:15.759855
KNN,31,0.991,0:00:15.920428
KNN,31,0.992,0:00:16.095980
KNN,31,0.992,0:00:15.919420
KNN,31,0.992,0:00:15.826669
KNN,31,0.997,0:00:16.108891
KNN,31,0.991,0:00:16.628695
KNN,31,0.997,0:00:15.870557
KNN,31,0.996,0:00:15.827666
KNN,31,0.99,0:00:16.412113
KNN,31,0.993,0:00:16.230615
KNN,41,0.996,0:00:16.564695
KNN,41,0.989,0:00:17.909593
KNN,41,0.99,0:00:16.593650
KNN,41,0.991,0:00:16.700333
KNN,41,0.99,0:00:16.410107
KNN,41,0.994,0:00:16.069025
KNN,41,0.995,0:00:16.872705
KNN,41,0.989,0:00:16.934839
KNN,41,0.995,0:00:17.485001
KNN,41,0.988,0:00:17.089292
KNN,41,0.996,0:00:16.496353
KNN,41,0.989,0:00:16.536776
KNN,41,0.994,0:00:16.481453
KNN,41,0.992,0:00:16.696671
KNN,41,0.99,0:00:16.533979
KNN,41,0.992,0:00:16.519638
KNN,41,0.992,0:00:16.472137
KNN,41,0.991,0:00:16.289981
KNN,41,0.997,0:00:16.540645
KNN,41,0.993,0:00:16.468146
KNN,41,0.995,0:00:16.449682
KNN,41,0.99,0:00:16.516526
KNN,41,0.994,0:00:16.815408
KNN,41,0.991,0:00:17.025084
KNN,41,0.989,0:00:16.737025
KNN,41,0.992,0:00:16.366940
KNN,41,0.992,0:00:16.638596
KNN,41,0.988,0:00:16.598608
KNN,41,0.99,0:00:16.654985
KNN,41,0.996,0:00:17.382393
KNN,41,0.994,0:00:16.573744
KNN,41,0.994,0:00:16.439462
KNN,41,0.992,0:00:16.475018
KNN,41,0.99,0:00:17.000904
KNN,41,0.995,0:00:17.126627
KNN,41,0.991,0:00:16.600058
KNN,41,0.996,0:00:16.558415
KNN,41,0.994,0:00:16.417463
KNN,41,0.996,0:00:16.427808
KNN,41,0.992,0:00:16.737358
KNN,41,0.991,0:00:17.046171
KNN,41,0.992,0:00:16.584469
KNN,41,0.994,0:00:16.320116
KNN,41,0.991,0:00:16.436056
KNN,41,0.99,0:00:16.477304
KNN,41,0.989,0:00:16.853803
KNN,41,0.997,0:00:16.527267
KNN,41,0.996,0:00:16.731987
KNN,41,0.995,0:00:17.409623
KNN,41,0.993,0:00:16.651725
KNN,51,0.992,0:00:16.459722
KNN,51,0.991,0:00:16.600320
KNN,51,0.982,0:00:16.220339
KNN,51,0.989,0:00:16.039151
KNN,51,0.991,0:00:15.896642
KNN,51,0.991,0:00:16.135169
KNN,51,0.992,0:00:15.859455
KNN,51,0.99,0:00:16.241547
KNN,51,0.99,0:00:15.952952
KNN,51,0.989,0:00:16.211074
KNN,51,0.987,0:00:15.913635
KNN,51,0.987,0:00:16.266245
KNN,51,0.987,0:00:15.934393
KNN,51,0.99,0:00:15.918428
KNN,51,0.993,0:00:15.889510
KNN,51,0.994,0:00:16.658569
KNN,51,0.991,0:00:17.150887
KNN,51,0.985,0:00:17.118199
KNN,51,0.989,0:00:16.514667
KNN,51,0.987,0:00:16.782652
KNN,51,0.981,0:00:16.652478
KNN,51,0.984,0:00:17.794692
KNN,51,0.984,0:00:16.548467
KNN,51,0.988,0:00:16.343670
KNN,51,0.99,0:00:16.476487
KNN,51,0.985,0:00:16.557285
KNN,51,0.995,0:00:16.205065
KNN,51,0.998,0:00:16.564264
KNN,51,0.99,0:00:16.370420
KNN,51,0.994,0:00:16.569268
KNN,51,0.993,0:00:16.851275
KNN,51,0.987,0:00:16.797550
KNN,51,0.99,0:00:16.475008
KNN,51,0.985,0:00:16.683925
KNN,51,0.985,0:00:16.848593
KNN,51,0.988,0:00:16.659917
KNN,51,0.992,0:00:17.002709
KNN,51,0.989,0:00:16.673611
KNN,51,0.987,0:00:16.290854
KNN,51,0.983,0:00:16.624727
KNN,51,0.991,0:00:16.450614
KNN,51,0.987,0:00:16.388518
KNN,51,0.982,0:00:16.462896
KNN,51,0.981,0:00:16.318280
KNN,51,0.995,0:00:16.518812
KNN,51,0.992,0:00:16.295768
KNN,51,0.99,0:00:16.428143
KNN,51,0.992,0:00:16.554187
KNN,51,0.983,0:00:16.414315
KNN,51,0.995,0:00:16.450171
KNN,61,0.987,0:00:16.523058
KNN,61,0.987,0:00:16.861690
KNN,61,0.989,0:00:16.507980
KNN,61,0.993,0:00:16.816613
KNN,61,0.98,0:00:16.748525
KNN,61,0.986,0:00:16.723045
KNN,61,0.991,0:00:16.649716
KNN,61,0.984,0:00:16.752565
KNN,61,0.984,0:00:16.560489
KNN,61,0.981,0:00:16.423136
KNN,61,0.982,0:00:16.466690
KNN,61,0.978,0:00:16.633662
KNN,61,0.988,0:00:16.607991
KNN,61,0.988,0:00:16.881065
KNN,61,0.984,0:00:16.833133
KNN,61,0.98,0:00:16.811576
KNN,61,0.992,0:00:16.717018
KNN,61,0.979,0:00:16.647589
KNN,61,0.977,0:00:16.326454
KNN,61,0.988,0:00:16.348408
KNN,61,0.977,0:00:17.186199
KNN,61,0.986,0:00:16.290960
KNN,61,0.994,0:00:17.534898
KNN,61,0.982,0:00:16.837402
KNN,61,0.99,0:00:16.334146
KNN,61,0.979,0:00:16.475226
KNN,61,0.982,0:00:17.493259
KNN,61,0.983,0:00:16.965591
KNN,61,0.982,0:00:17.223344
KNN,61,0.989,0:00:16.203487
KNN,61,0.979,0:00:16.222052
KNN,61,0.985,0:00:16.198094
KNN,61,0.988,0:00:16.722169
KNN,61,0.989,0:00:16.850494
KNN,61,0.983,0:00:16.565388
KNN,61,0.985,0:00:16.559837
KNN,61,0.983,0:00:16.373292
KNN,61,0.982,0:00:16.302189
KNN,61,0.981,0:00:16.570800
KNN,61,0.985,0:00:16.461966
KNN,61,0.992,0:00:16.460638
KNN,61,0.987,0:00:16.520407
KNN,61,0.981,0:00:16.463815
KNN,61,0.992,0:00:16.766494
KNN,61,0.986,0:00:16.572733
KNN,61,0.979,0:00:16.453474
KNN,61,0.984,0:00:16.337093
KNN,61,0.984,0:00:16.568595
KNN,61,0.986,0:00:16.519458
KNN,61,0.985,0:00:16.699093
KNN,71,0.981,0:00:16.479567
KNN,71,0.979,0:00:17.494387
KNN,71,0.98,0:00:17.203694
KNN,71,0.987,0:00:16.627578
KNN,71,0.982,0:00:16.692866
KNN,71,0.971,0:00:16.633717
KNN,71,0.98,0:00:16.326394
KNN,71,0.982,0:00:16.711817
KNN,71,0.976,0:00:16.476797
KNN,71,0.981,0:00:16.463892
KNN,71,0.975,0:00:16.408668
KNN,71,0.99,0:00:16.545340
KNN,71,0.986,0:00:16.386682
KNN,71,0.978,0:00:16.647020
KNN,71,0.984,0:00:16.447472
KNN,71,0.985,0:00:16.383329
KNN,71,0.981,0:00:16.475795
KNN,71,0.984,0:00:17.488938
KNN,71,0.986,0:00:18.139974
KNN,71,0.984,0:00:16.941168
KNN,71,0.984,0:00:17.800730
KNN,71,0.983,0:00:16.185374
KNN,71,0.976,0:00:16.653781
KNN,71,0.978,0:00:16.697109
KNN,71,0.991,0:00:16.438577
KNN,71,0.972,0:00:16.290400
KNN,71,0.986,0:00:16.671057
KNN,71,0.981,0:00:16.640475
KNN,71,0.983,0:00:15.778829
KNN,71,0.981,0:00:16.019165
KNN,71,0.986,0:00:15.680133
KNN,71,0.982,0:00:15.750850
KNN,71,0.985,0:00:15.866590
KNN,71,0.984,0:00:15.786807
KNN,71,0.989,0:00:15.829674
KNN,71,0.991,0:00:15.780768
KNN,71,0.976,0:00:15.936375
KNN,71,0.976,0:00:15.729960
KNN,71,0.985,0:00:15.963308
KNN,71,0.985,0:00:15.890474
KNN,71,0.983,0:00:15.797723
KNN,71,0.99,0:00:15.744892
KNN,71,0.984,0:00:15.781770
KNN,71,0.986,0:00:15.980269
KNN,71,0.981,0:00:15.929406
KNN,71,0.979,0:00:15.677071
KNN,71,0.981,0:00:15.725943
KNN,71,0.982,0:00:15.990237
KNN,71,0.975,0:00:16.011211
KNN,71,0.98,0:00:16.076005
KNN,81,0.982,0:00:15.856594
KNN,81,0.987,0:00:15.966300
KNN,81,0.978,0:00:16.090959
KNN,81,0.981,0:00:15.846618
KNN,81,0.979,0:00:15.668097
KNN,81,0.971,0:00:15.918404
KNN,81,0.985,0:00:15.879526
KNN,81,0.983,0:00:15.882556
KNN,81,0.984,0:00:15.851609
KNN,81,0.979,0:00:16.021126
KNN,81,0.984,0:00:16.004193
KNN,81,0.98,0:00:15.904465
KNN,81,0.978,0:00:15.872576
KNN,81,0.975,0:00:15.942341
KNN,81,0.985,0:00:16.108890
KNN,81,0.984,0:00:15.836672
KNN,81,0.983,0:00:15.841614
KNN,81,0.978,0:00:16.001179
KNN,81,0.982,0:00:15.999212
KNN,81,0.986,0:00:15.918456
KNN,81,0.982,0:00:15.829694
KNN,81,0.979,0:00:15.768823
KNN,81,0.984,0:00:15.771821
KNN,81,0.976,0:00:15.991239
KNN,81,0.981,0:00:15.931391
KNN,81,0.987,0:00:15.813715
KNN,81,0.98,0:00:15.795779
KNN,81,0.983,0:00:15.916431
KNN,81,0.986,0:00:15.662113
KNN,81,0.979,0:00:15.927431
KNN,81,0.974,0:00:15.884520
KNN,81,0.98,0:00:15.997242
KNN,81,0.983,0:00:15.894487
KNN,81,0.981,0:00:15.959311
KNN,81,0.984,0:00:15.812718
KNN,81,0.988,0:00:15.906489
KNN,81,0.979,0:00:15.916441
KNN,81,0.981,0:00:15.905466
KNN,81,0.987,0:00:15.863605
KNN,81,0.975,0:00:15.827667
KNN,81,0.978,0:00:15.856566
KNN,81,0.977,0:00:15.959346
KNN,81,0.982,0:00:15.824686
KNN,81,0.985,0:00:15.931379
KNN,81,0.983,0:00:15.704028
KNN,81,0.987,0:00:15.965304
KNN,81,0.987,0:00:15.844623
KNN,81,0.978,0:00:15.862582
KNN,81,0.979,0:00:15.821690
KNN,81,0.98,0:00:15.716000
KNN,91,0.98,0:00:15.827665
KNN,91,0.98,0:00:15.807722
KNN,91,0.978,0:00:15.772817
KNN,91,0.983,0:00:15.819690
KNN,91,0.974,0:00:16.042086
KNN,91,0.977,0:00:16.247542
KNN,91,0.972,0:00:15.985274
KNN,91,0.971,0:00:15.963339
KNN,91,0.979,0:00:15.899450
KNN,91,0.978,0:00:15.955330
KNN,91,0.979,0:00:15.878562
KNN,91,0.979,0:00:16.081020
KNN,91,0.98,0:00:15.770858
KNN,91,0.979,0:00:15.767830
KNN,91,0.974,0:00:15.897486
KNN,91,0.984,0:00:15.966300
KNN,91,0.977,0:00:15.661114
KNN,91,0.979,0:00:15.983250
KNN,91,0.979,0:00:15.756833
KNN,91,0.98,0:00:15.648121
KNN,91,0.975,0:00:15.864544
KNN,91,0.975,0:00:15.940370
KNN,91,0.982,0:00:15.988240
KNN,91,0.983,0:00:15.877541
KNN,91,0.979,0:00:15.872525
KNN,91,0.978,0:00:15.898485
KNN,91,0.983,0:00:15.749884
KNN,91,0.98,0:00:16.003201
KNN,91,0.983,0:00:15.944331
KNN,91,0.981,0:00:15.849584
KNN,91,0.977,0:00:15.871553
KNN,91,0.979,0:00:15.928380
KNN,91,0.974,0:00:15.934384
KNN,91,0.973,0:00:15.986275
KNN,91,0.982,0:00:15.890475
KNN,91,0.975,0:00:15.807724
KNN,91,0.982,0:00:15.726910
KNN,91,0.978,0:00:15.896461
KNN,91,0.981,0:00:15.963285
KNN,91,0.992,0:00:15.910449
KNN,91,0.972,0:00:15.732894
KNN,91,0.981,0:00:15.918428
KNN,91,0.98,0:00:15.922416
KNN,91,0.972,0:00:15.853630
KNN,91,0.974,0:00:15.846621
KNN,91,0.983,0:00:16.023148
KNN,91,0.982,0:00:15.951342
KNN,91,0.978,0:00:16.039110
KNN,91,0.969,0:00:15.773843
KNN,91,0.977,0:00:15.779803
DCM,-,0.91,0:00:00.051838
DCM,-,0.919,0:00:00.044903
DCM,-,0.922,0:00:00.044908
DCM,-,0.911,0:00:00.044904
DCM,-,0.91,0:00:00.044880
DCM,-,0.901,0:00:00.044908
DCM,-,0.901,0:00:00.047855
DCM,-,0.912,0:00:00.044875
DCM,-,0.901,0:00:00.045877
DCM,-,0.904,0:00:00.044904
DCM,-,0.908,0:00:00.045879
DCM,-,0.898,0:00:00.045877
DCM,-,0.894,0:00:00.045878
DCM,-,0.916,0:00:00.046874
DCM,-,0.911,0:00:00.044905
DCM,-,0.908,0:00:00.044903
DCM,-,0.903,0:00:00.045850
DCM,-,0.909,0:00:00.044881
DCM,-,0.888,0:00:00.047852
DCM,-,0.909,0:00:00.045904
DCM,-,0.902,0:00:00.045847
DCM,-,0.892,0:00:00.044880
DCM,-,0.907,0:00:00.044875
DCM,-,0.895,0:00:00.044881
DCM,-,0.911,0:00:00.047851
DCM,-,0.917,0:00:00.045859
DCM,-,0.902,0:00:00.044877
DCM,-,0.899,0:00:00.045885
DCM,-,0.918,0:00:00.044880
DCM,-,0.895,0:00:00.045852
DCM,-,0.911,0:00:00.043905
DCM,-,0.909,0:00:00.044879
DCM,-,0.889,0:00:00.046902
DCM,-,0.911,0:00:00.045875
DCM,-,0.904,0:00:00.045901
DCM,-,0.905,0:00:00.046903
DCM,-,0.9,0:00:00.044885
DCM,-,0.907,0:00:00.045869
DCM,-,0.913,0:00:00.045877
DCM,-,0.905,0:00:00.045878
DCM,-,0.903,0:00:00.045874
DCM,-,0.906,0:00:00.045879
DCM,-,0.901,0:00:00.045878
DCM,-,0.889,0:00:00.045853
DCM,-,0.892,0:00:00.047871
DCM,-,0.903,0:00:00.045855
DCM,-,0.89,0:00:00.044879
DCM,-,0.905,0:00:00.045878
DCM,-,0.911,0:00:00.046897
DCM,-,0.906,0:00:00.045864
MLP,|[3, 3]|,0.987,2:35:19.202343
MLP,|[5, 5]|,0.993,0:53:08.158725
MLP,|[7, 7]|,0.908,0:04:35.589971
MLP,|[9, 9]|,0.997,1:12:19.825253
MLP,|[11, 11]|,0.999,1:13:34.216579
MLP,|[13, 13]|,0.995,0:13:32.802066
MLP,|[15, 15]|,0.996,1:55:06.424757
MLP,|[17, 17]|,0.999,1:17:06.804232
MLP,|[3, 3]|,0.93,0:13:17.961331
MLP,|[5, 5]|,0.998,1:11:05.171858
MLP,|[7, 7]|,0.996,1:12:40.025165
MLP,|[9, 9]|,1.0,1:13:12.556380
MLP,|[11, 11]|,0.997,0:54:21.149744
MLP,|[15, 15]|,0.996,1:16:57.342512
MLP,|[17, 17]|,0.997,1:17:58.476516
MLP,|[1, 1]|,0.734,0:13:42.904212,2405
MLP,|[3, 3]|,0.997,0:57:16.661030,9478
MLP,|[5, 5]|,0.996,1:13:36.672591,12001
MLP,|[7, 7]|,0.999,0:53:43.056650,8661
MLP,|[9, 9]|,0.999,0:17:10.389688,2727
MLP,|[11, 11]|,0.997,1:16:58.828286,12001
MLP,|[13, 13]|,0.998,1:02:51.590574,9685
MLP,|[1, 1]|,0.779,1:08:22.656397,12001
MLP,|[3, 3]|,0.998,1:12:42.158409,12001
MLP,|[5, 5]|,0.995,1:15:14.240980,12001
MLP,|[7, 7]|,0.998,0:37:33.297523,5859
MLP,|[9, 9]|,0.995,0:48:17.745625,7395
MLP,|[11, 11]|,0.997,1:17:03.814043,12001
MLP,|[13, 13]|,0.996,0:45:51.307318,6855
DCM,-,0.903,0:00:00.046872
DCM,-,0.891,0:00:00.047439
DCM,-,0.895,0:00:00.045900
DCM,-,0.909,0:00:00.045941
DCM,-,0.914,0:00:00.045900
DCM,-,0.913,0:00:00.045911
DCM,-,0.91,0:00:00.046901
DCM,-,0.904,0:00:00.044908
DCM,-,0.905,0:00:00.046223
DCM,-,0.902,0:00:00.046907
DCM,-,0.91,0:00:00.045907
DCM,-,0.894,0:00:00.045901
DCM,-,0.896,0:00:00.045875
DCM,-,0.905,0:00:00.045807
DCM,-,0.91,0:00:00.045908
DCM,-,0.91,0:00:00.059862
DCM,-,0.906,0:00:00.047379
DCM,-,0.903,0:00:00.045921
DCM,-,0.915,0:00:00.045877
DCM,-,0.909,0:00:00.045883
DCM,-,0.899,0:00:00.047872
DCM,-,0.913,0:00:00.046300
DCM,-,0.922,0:00:00.047034
DCM,-,0.911,0:00:00.044903
DCM,-,0.914,0:00:00.045900
DCM,-,0.902,0:00:00.045904
DCM,-,0.919,0:00:00.044981
DCM,-,0.903,0:00:00.045902
DCM,-,0.912,0:00:00.045901
DCM,-,0.9,0:00:00.046083
DCM,-,0.901,0:00:00.045872
DCM,-,0.912,0:00:00.044903
DCM,-,0.883,0:00:00.044904
DCM,-,0.904,0:00:00.045905
DCM,-,0.922,0:00:00.044938
DCM,-,0.911,0:00:00.049867
DCM,-,0.902,0:00:00.045876
DCM,-,0.9,0:00:00.045877
DCM,-,0.91,0:00:00.044903
DCM,-,0.91,0:00:00.050864
DCM,-,0.915,0:00:00.046898
DCM,-,0.901,0:00:00.047872
DCM,-,0.908,0:00:00.050394
DCM,-,0.903,0:00:00.045888
DCM,-,0.923,0:00:00.051890
DCM,-,0.903,0:00:00.045901
DCM,-,0.905,0:00:00.050865
DCM,-,0.921,0:00:00.081781
DCM,-,0.909,0:00:00.047991
DCM,-,0.892,0:00:00.061835
KNN,1,0.994,0:00:16.349328
KNN,1,0.999,0:00:16.056659
KNN,1,0.998,0:00:16.166063
KNN,1,0.997,0:00:16.428856
KNN,1,0.995,0:00:15.930296
KNN,1,0.998,0:00:15.870569
KNN,1,0.997,0:00:16.058379
KNN,1,0.999,0:00:15.852202
KNN,1,0.994,0:00:15.802020
KNN,1,0.998,0:00:15.649320
KNN,1,0.996,0:00:15.939068
KNN,1,0.997,0:00:15.755023
KNN,1,0.998,0:00:15.833806
KNN,1,0.998,0:00:15.984857
KNN,1,0.996,0:00:15.764265
KNN,1,0.997,0:00:16.043271
KNN,1,0.996,0:00:15.862319
KNN,1,0.996,0:00:15.737079
KNN,1,0.996,0:00:16.186520
KNN,1,0.996,0:00:16.472704
KNN,1,0.995,0:00:15.858359
KNN,1,0.997,0:00:15.665565
KNN,1,0.996,0:00:15.835573
KNN,1,0.999,0:00:15.661255
KNN,1,0.997,0:00:15.670808
KNN,1,0.997,0:00:16.134413
KNN,1,0.997,0:00:16.059335
KNN,1,0.998,0:00:15.615513
KNN,1,0.995,0:00:15.749080
KNN,1,0.994,0:00:15.649675
KNN,1,0.996,0:00:15.694310
KNN,1,0.997,0:00:15.820080
KNN,1,0.997,0:00:15.852539
KNN,1,0.997,0:00:15.635702
KNN,1,0.995,0:00:15.642221
KNN,1,0.994,0:00:15.692107
KNN,1,0.997,0:00:15.731312
KNN,1,0.994,0:00:15.691406
KNN,1,0.993,0:00:15.819130
KNN,1,0.999,0:00:16.001701
KNN,1,0.996,0:00:15.832901
KNN,1,0.996,0:00:15.927318
KNN,1,0.998,0:00:16.065061
KNN,1,0.995,0:00:15.955597
KNN,1,0.997,0:00:16.577769
KNN,1,0.999,0:00:15.886034
KNN,1,0.999,0:00:15.902057
KNN,1,0.997,0:00:15.906954
KNN,1,0.996,0:00:16.398740
KNN,1,0.997,0:00:16.390423
KNN,11,0.999,0:00:16.230371
KNN,11,0.998,0:00:15.725484
KNN,11,0.997,0:00:15.882056
KNN,11,0.997,0:00:15.985626
KNN,11,0.998,0:00:16.048876
KNN,11,0.998,0:00:15.636269
KNN,11,0.998,0:00:15.739847
KNN,11,0.995,0:00:16.077482
KNN,11,0.997,0:00:16.133980
KNN,11,0.995,0:00:16.012982
KNN,11,0.997,0:00:15.954797
KNN,11,0.999,0:00:15.957484
KNN,11,0.997,0:00:16.145114
KNN,11,0.997,0:00:16.275912
KNN,11,0.997,0:00:16.027808
KNN,11,0.997,0:00:16.029200
KNN,11,0.995,0:00:16.013733
KNN,11,0.993,0:00:16.219822
KNN,11,0.997,0:00:15.904431
KNN,11,0.997,0:00:15.936977
KNN,11,0.996,0:00:15.948882
KNN,11,1.0,0:00:16.010261
KNN,11,0.997,0:00:15.825910
KNN,11,0.996,0:00:15.953078
KNN,11,0.997,0:00:15.837400
KNN,11,0.998,0:00:16.056949
KNN,11,0.995,0:00:15.881363
KNN,11,0.995,0:00:15.881179
KNN,11,0.999,0:00:15.998842
KNN,11,0.998,0:00:15.891635
KNN,11,0.994,0:00:16.120776
KNN,11,0.997,0:00:16.263895
KNN,11,0.997,0:00:16.893469
KNN,11,0.999,0:00:16.422780
KNN,11,0.995,0:00:15.992199
KNN,11,0.996,0:00:16.010183
KNN,11,0.996,0:00:16.260572
KNN,11,0.998,0:00:16.337336
KNN,11,0.994,0:00:15.816672
KNN,11,0.999,0:00:15.878535
KNN,11,0.994,0:00:15.989301
KNN,11,0.995,0:00:15.815781
KNN,11,0.996,0:00:15.744927
KNN,11,0.998,0:00:15.983365
KNN,11,0.996,0:00:16.169857
KNN,11,0.996,0:00:15.815817
KNN,11,0.994,0:00:15.722975
KNN,11,0.996,0:00:15.973307
KNN,11,0.999,0:00:16.279489
KNN,11,0.995,0:00:16.070080
KNN,21,0.996,0:00:16.311458
KNN,21,0.996,0:00:15.633189
KNN,21,0.994,0:00:15.755989
KNN,21,0.996,0:00:15.538444
KNN,21,0.994,0:00:15.989239
KNN,21,0.99,0:00:15.858563
KNN,21,0.997,0:00:15.649177
KNN,21,0.997,0:00:15.970318
KNN,21,0.994,0:00:15.660142
KNN,21,0.991,0:00:16.008265
KNN,21,0.993,0:00:15.842717
KNN,21,0.995,0:00:15.765854
KNN,21,0.996,0:00:15.800780
KNN,21,0.997,0:00:15.817697
KNN,21,0.993,0:00:15.764816
KNN,21,0.997,0:00:15.779790
KNN,21,0.998,0:00:15.515530
KNN,21,0.998,0:00:15.508527
KNN,21,0.995,0:00:15.614272
KNN,21,0.993,0:00:15.898484
KNN,21,0.998,0:00:16.226604
KNN,21,0.995,0:00:15.852634
KNN,21,0.992,0:00:15.828639
KNN,21,0.996,0:00:15.785810
KNN,21,0.995,0:00:16.011174
KNN,21,0.997,0:00:15.722954
KNN,21,0.996,0:00:15.691040
KNN,21,0.998,0:00:15.762955
KNN,21,0.997,0:00:16.278472
KNN,21,0.993,0:00:15.900449
KNN,21,0.996,0:00:16.086951
KNN,21,0.992,0:00:15.955912
KNN,21,0.996,0:00:15.848487
KNN,21,0.992,0:00:16.110990
KNN,21,0.993,0:00:16.195759
KNN,21,0.998,0:00:15.847643
KNN,21,0.996,0:00:16.068096
KNN,21,0.997,0:00:15.883596
KNN,21,0.996,0:00:16.064152
KNN,21,0.999,0:00:16.284495
KNN,21,0.994,0:00:15.763146
KNN,21,0.999,0:00:15.860558
KNN,21,0.993,0:00:15.642169
KNN,21,0.994,0:00:15.654134
